candidate_id,is_best_estimator,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params_json
11,False,11,0.9976831056414128,0.0004606117535713,0.1254106044769287,0.0119757581306769,0.9,1.0,0.1,100,1,3,0.01,0.1,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
12,False,12,0.9976572281610387,0.0010166436249607,0.4409022808074951,0.0683682543877221,0.9,1.5,0.5,500,5,4,0.05,0.3,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.5, ""reg_lambda"": 1.5, ""subsample"": 0.9}"
13,False,12,0.9976572281610387,0.0010166436249607,0.1219448089599609,0.0157741736382263,0.8,1.5,1.0,100,5,5,0.1,0.2,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.2, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.8}"
14,False,12,0.9976572281610387,0.0010166436249607,0.446486759185791,0.0371458804941884,0.9,2.0,1.0,500,3,4,0.05,0.3,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.9}"
15,False,12,0.9976572281610387,0.0010166436249607,0.1070678234100341,0.0055276449505518,0.9,1.0,1.0,100,5,4,0.1,0.2,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.2, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
16,False,16,0.9976178258944504,0.0007631525990408,0.1378689289093017,0.0120419666057789,0.8,1.5,0.5,100,5,5,0.1,0.1,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0.5, ""reg_lambda"": 1.5, ""subsample"": 0.8}"
17,False,17,0.997614638289015,0.0005690673685837,0.1528058052062988,0.0151726603381319,1.0,2.0,0.1,100,5,6,0.01,0.1,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.1, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
18,False,18,0.997589369196752,0.0009833460158092,0.2417162895202636,0.0136891356748035,0.7,1.0,0.1,200,3,4,0.1,0.1,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
19,False,19,0.9975207154021964,0.000968030456668,0.4045078754425049,0.0195919180805773,0.7,1.0,1.0,500,1,7,0.2,0.2,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.2, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
20,False,20,0.9975105845451592,0.000929230202274,0.3821446418762207,0.0125112313854764,1.0,2.0,0.0,500,3,4,0.05,0.3,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 500, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
